article_tokens
"['εβρ', 'επιασ', 'συνορ', '3', 'κιλ', 'ηρωιν', 'αλλοδαπ', 'μετεφερ', 'ναρκωτ', 'μεσ', 'σακιδι', 'οτ', 'εντοπιστ', 'ανδρ', 'διωξ', 'ναρκωτικων.στην', 'επιχειρησ', 'συμμετειχ', 'αστυνομικ', 'ομαδ', 'διωξ', 'ναρκωτ', 'τμημα', 'ασφαλει', 'κομοτην', 'υπαλληλ', 'περιφερειακ', 'ομαδ', 'διωξ', 'ναρκωτ', 'κεντρ', 'λιμεναρχει', 'αλεξανδρουπολ', 'αστυνομικ', 'εντοπισ', 'αλλοδαπ', 'πληροφορι', 'δρασ', 'κυκλωμα', 'οποι', 'μεταφερ', 'ποσοτητ', 'ναρκωτ', 'τουρκ', 'ελλαδ', 'δραστ', 'οποι', 'μπ', 'ελλαδ', 'τουρκ', 'μεσ', 'ποταμ', 'εβρ', 'μετεφερ', 'σακιδι', 'μεσ', 'οποι', 'ειχ', '10', 'ναιλον', 'συσκευασι', 'ηρωιν', 'συνολ', 'βαρ', '3.115,94', 'γραμμαρ', 'ναρκωτ', 'κατασχεθ', 'αλλοδαπ', 'συνεληφθ', 'κατηγορι', 'παραβασ', 'νομ', 'περ', 'ναρκωτ', 'περ', 'αλλοδαπ', 'εβρ', 'ηρωιν', 'ναρκωτ', 'ειδησ', 'σημερ', 'ειδησ', 'νεα', 'τουρκ', 'κυκλωμ']"
"['εδειξ', 'ερευν', 'ελ.', 'σφαιρ', 'ταξ', 'μενιδ', 'ακηρυχτ', 'πολεμ', 'δυτικ', 'αττικ', 'πληρ', 'εξελιξ', 'βρισκ', 'ερευν', 'αστυνομι', 'σφαιρ', 'καρφωθ', 'ταξ', 'βραδ', 'πεμπτ', 'μενιδ', 'συμφων', 'ασφαλ', 'πληροφορι', 'νewsbomb.gr', 'αστυνομικ', 'ασφαλει', 'ερευν', 'ειχ', 'γιν', 'ωρα', 'περιστατ', 'τηλεφωνημα', '100', 'ασκοπ', 'πυροβολισμ', 'ευρ', 'περιοχη.απ', 'ερευν', 'προεκυψ', 'περιπ', '20.00', 'βραδ', 'πεμπτ', 'αστυνομ', 'δεχτ', 'τηλεφωνημ', 'ασκοπ', 'πυροβολισμ', 'ζεφυρ', 'κατοικ', 'περιοχ', 'κατηγγειλ', 'ακου', 'πυροβολισμ', 'πιθαν', 'ατομ', 'ανοιξ', 'πυρ', 'πιστολ', 'καραμπιν', 'αερ', 'τηλεφωνημ', 'αστυνομικ', 'καταφερ', 'εντοπισ', 'ητ', 'πυροβολουσαν.την', 'ωρα', 'εγιν', 'τηλεφωνημ', 'πολιτ', 'οδηγ', 'ταξ', 'ειδ', 'σφαιρ', 'τρυπ', 'ουραν', 'οχημα', 'εργαζ', 'περιοχ', 'μενιδ', 'ετσ', 'αστυνομικ', 'ασφαλει', 'προσπαθ', 'εντοπισ', 'πιθαν', 'υποπτ', 'περιοχ', 'οπ', 'εγιν', 'καταγγελ', 'ασκοπ', 'πυροβολισμ', 'ζεφυρι.', 'δυο', 'περιοχ', 'συνορευ', 'εξηγ', 'αστυνομικ', 'πηγ', 'σφαιρ', 'μπορ', 'ταξιδεψ', 'περιοχ', 'αλλ', 'οδηγ', 'ταξ', 'χαραλαμπ', 'πεχλιβανιδ', 'περιεγραψ', 'newsbomb.gr', 'δευτερολεπτ', 'τρομ', 'εζ', 'οτ', 'συνειδητοποι', 'αδεσποτ', 'σφαιρ', 'χτυπ', 'ουραν', 'αυτοκινητ', '7', 'χιλιοστ', 'τραυματισ', 'ιδι', 'βρισκ', 'πιατσ', 'ταξ', 'μενιδ', 'οτ', 'ξεκιν', 'πελατισσ', 'παω', 'τ', 'αγι', 'αναργυρ', 'ξαφν', 'ακ', 'δυνατ', 'θορυβ', 'μπαμ', 'ειδ', 'λαμψ', 'νομιζ', 'τρακαρ', 'καπ', 'χτυπ', 'αυτοκινητ', 'γιατ', 'θορυβ', 'ητ', 'πολ', 'δυνατ', 'εξηγ', 'ιδι', 'συνεχιζ', 'λεγ', 'σοκαριστ', 'βγ', 'ολ', 'στ', 'δρομ', 'ειπ', 'ακ', 'ητ', 'σφαιρ', 'χαραλαμπ', 'πεχλιβανιδ', 'εξιστορ', 'συνεβ', 'αναφερ', 'ακομ', 'εχ', 'ξεπερασ', 'σοκ', 'ειχ', 'παρ', 'στροφ', 'ελαχιστ', 'δευτερολεπτ', 'αργ', 'τωρ', 'ημ', 'νεκρ', 'ανεφερ', 'χαρακτηριστ', 'συμβ', 'καλεσ', 'αστυνομ', 'οτ', 'εφτασ', 'βρεθ', 'αδεσποτ', 'σφαιρ', 'ειχ', 'χτυπ', 'ταξ', 'ημαστ', 'δυο', 'σοκαρισμεν', 'γυναικ', 'ειχ', 'παρ', 'κουρσ', 'ετρεμ', 'εκλαιγ', 'μπορ', 'συνειδητοποι', 'καν', 'εγιν', 'γυναικ', 'ελεγ', 'λυγμ', 'παιδακ', 'εχ', 'αγι', '7', 'ποντ', 'ακομ', 'μιλ', 'ιδι', 'ειπ', 'αστυνομ', 'εφτασ', 'σημει', 'ανεφερ', 'πεχλιβανιδ', '2', '3', 'λεπτ', 'συμβ', 'ακουγ', 'πυροβολισμ', 'λιοσ', 'εργατικ', 'κατοικι', 'εκ', 'ηρθ', 'σφαιρ', 'τραγικ', 'καταστασ', 'αδεσποτ', 'σφαιρ', 'μιλ', 'οδηγ', 'ταξ', 'τονιζ', 'καθ', 'μερ', 'γιν', 'τετοι', 'περιστατ', 'περιοχ', 'περυσ', 'μαλιστ', 'σκοτωθ', 'παιδακ', 'πρεπ', 'γιν', 'προλαβ', 'εχ', 'θυμα', 'αλλωστ', 'υπογραμμισ', 'οδηγ', 'ταξ', 'οτ', 'χτυπ', 'αδεσποτ', 'σφαιρ', 'ταξ', 'πλατει', 'ητ', 'γεματ', 'κοσμ', 'εκτ', 'ιδι', 'πελατισσ', 'μπορ', 'εχ', 'τραυματιστ', 'αλλ', 'κοσμοσ.δεν', 'εχ', 'τελ', 'καταγγελι', 'αδεσποτ', 'σφαιρ', 'δυτικ', 'αττικ', 'κατοικ', 'ζεφυρ', 'δηλων', 'newsbomb.gr', 'εβδομαδ', 'εβγαλ', 'βολτ', 'εγγον', 'γυρισμ', 'τ', 'σπιτ', 'ειδ', 'αδεσποτ', 'σφαιρ', 'καρφωμεν', 'αυτοκινητ', 'ητ', 'παρκαρισμεν', 'σπιτ', 'πολλ', 'περιστατ', 'ζεφυρ', 'εχ', 'σταματ', 'καταγγελλ', 'αστυνομ', 'σφαιρ', 'αυτοκινητ', 'επεσ', 'διαρκει', 'βολτ', 'εκαν', 'εγγον', 'μπορ', 'ειχ', 'πεσ', 'κεφαλ', 'παιδ', 'ειχ', 'νεο', 'περιστατ', 'αυτ', 'μικρ', 'μαρ', 'γιν', 'συνεχιστ', 'καταστασ', 'πεθαν', 'παιδ', 'αλλ', 'κατοικ', 'ζεφυρ', 'αναφερ', 'βρ', 'τεσσερισ', 'σφαιρ', 'αυλ', 'σπιτ', 'διαρκει', 'χριστουγεννων.', 'πυροβολισμ', 'αερ', 'συγκεκριμεν', 'ημερ', 'χρον', 'αποτελ', 'εθιμ', 'ατομ', 'ζ', 'διαφορ', 'συνοικι', 'δυτικ', 'αττικ', 'αρκετ', 'ημερ', 'χρον', 'γλεντ', 'δυτικ', 'αττικ', 'ειτ', 'καποι', 'γαμ', 'ειτ', 'γιατ', 'καποι', 'γιορταζ', 'αντρ', 'παιρν', 'οπλ', 'πυροβολ', 'αερ', 'οπλ', 'μπορ', 'καραμπιν', 'πιστολ', 'περιστροφ', 'ακομ', 'υποπολυβολα.προσφατ', 'εγιν', 'καταγγελ', 'πατερ', '11χρον', 'μαρ', 'θανασ', 'σουλουκ', 'οποι', 'ανηρτ', 'facebook', 'φωτογραφι', 'δειχν', 'τρυπ', 'ηλιακ', 'πολυκατοικιασ.', 'σουλουκ', 'εχ', 'καταγγειλ', 'περιστατ', 'τμημ', 'ασφαλει', 'αχαρν', 'εχ', 'ξεκιν', 'ερευνα.υπενθυμιζ', 'ητ', '8', 'ιουν', '2017', 'οτ', 'διαρκει', 'σχολικ', 'εορτ', 'μικρ', 'μαρι', 'επεσ', 'αιμοφυρτ', 'σφαιρ', 'αυλ', 'δημοτ', 'μενιδ', 'αδεσποτ', 'σφαιρ', 'στερ', 'ζωη.αρχ', 'ολ', 'ειχ', 'πιστεψ', 'παιδ', 'λιποθυμ', 'χτυπ', 'εδαφ', 'αποτελεσμ', 'ματωσ', 'οτ', 'μεταφερθ', 'νοσοκομει', 'διαπιστωθ', 'εφερ', 'τραυμ', 'σφαιρ']"
"['εμπορι', 'βρεφ', 'θεσσαλονικ', 'φακελ', 'ξεσκονιζ', 'ελ.', 'ερευν', 'υποθεσ', 'σχετιζ', 'εμπορι', 'βρεφ', 'ξεκιν', 'ασφαλει', 'θεσσαλονικ', 'υστερ', 'παραγγελ', 'προκαταρκτικ', 'εξετασ', 'εισαγγελ', 'πρωτοδικ', 'θεσσαλονικ', 'φοντ', 'σοβαρ', 'καταγγελι', 'γυναικ', 'αλβαν', 'κυκλωμα', 'εδρ', 'ελλαδ', 'ξεκιν', 'διπλ', 'δολοφον', 'τιραν', 'εκ', 'παραμον', 'πρωτοχρονι', '59χρον', 'εκτελεσ', 'δυο', 'αδερφ', 'οποι', 'ειχ', 'παρελθον', 'ερωτικ', 'σχεσ', 'συγγεν', 'θυμα', 'κατηγγειλ', 'εγκλημ', 'αλβανικ', 'αρχ', 'δραστ', 'εξεδιδ', 'δυο', 'θυμα', 'θεσσαλονικ', 'αναγκαζ', 'κυοφορ', 'ακολουθωσ', 'πουλ', 'βρεφ', 'ατεκν', 'ζευγαρ', 'βοηθει', 'ελλην', 'δικηγορ', 'βορει', 'ελλαδα.', 'ασφαλει', 'θεσσαλονικ', 'εχ', 'ζητ', 'μεσ', 'ιντερπολ', 'αλβανικ', 'αρχ', 'φακελ', 'σοβαρ', 'καταγγελι', 'αγοραπωλησι', 'βρεφ', 'μεχρ', 'στιγμ', 'ερευν', 'προκυπτ', 'δυο', 'θυμα', 'ειχ', 'συλληφθ', '1992', '2003', 'θεσσαλονικ', 'αθην', 'νομ', 'περ', 'αλλοδαπ', 'εκδιδομεν', 'προσωπ', 'δυο', 'γυναικ', 'δολοφον', 'προσπαθ', 'ξεφυγ', '59χρον', 'οποι', 'απειλ', 'ζηλευ', 'ελληνικ', 'αστυνομ', 'προχωρ', 'περ', 'παρακατ', 'ενεργει', 'αρχ', 'διασταυρωσ', 'ονομα', 'δυο', 'αδελφ', 'δολοφον', 'ειχ', 'γιν', 'νομιμοφαν', 'υιοθεσι', 'χωρ', 'αστυνομικ', 'πηγ', 'εξηγ', 'πολλ', 'περιπτωσ', 'διαδικασι', 'υιοθεσ', 'φαιν', 'απολυτωσ', 'νομιμ', 'καν', 'γνωριζ', 'πισ', 'κρυβ', 'βιασμ', 'αναγκαστικ', 'κυοφορι', 'θυμα', 'μαστροπει', 'κυκλωμα', 'εκμεταλλευ', 'ευαλωτ', 'γυναικ', 'οποι', 'προσφευγ', 'αρχ', 'δηλαδ', 'εγιν', 'περιπτωσ', 'δυο', 'αδελφ', 'τιραν', 'αλβανικ', 'αστυνομ', 'ενημερωθ', 'δρασ', '59χρον', 'αφ', 'ειχ', 'γιν', 'πρωτ', 'κακ', 'αστυνομικ', 'διασταυρωσ', 'εγιν', 'υιοθεσι', 'οποι', 'εμφανιζ', 'μητερ', 'δυο', 'θυμα', 'ιδιαιτερ', 'προσοχ', 'δοθ', 'περιπτωσ', 'οποι', 'μπορ', 'χρησιμοποι', 'πλαστ', 'εγγραφ', 'αντικειμεν', 'ερευν', 'ελ.', 'ερευν', 'δρασ', 'δικηγορ', 'αστυνομικ', 'παρ', 'χερ', 'τ', 'ονομ', 'ελλην', 'δικηγορ', 'φερ', 'προκυπτ', 'καταγγελι', 'συγγεν', 'θυμα', 'μεσολαβ', 'εντοπισμ', 'αγοραστ', 'βρεφ', 'ονομ', 'δικηγορ', 'ειτ', 'βρισκ', 'ζωη', 'ειτ', 'ξεκλειδωσ', 'ερευν', 'παρελθον', 'ασφαλει', 'θεσσαλονικ', 'εχ', 'χειριστ', 'ξαν', 'υποθεσ', 'αγοραπωλησι', 'βρεφ', 'υποθεσ', 'ειχ', 'εμπλοκ', 'δικηγορ', 'κυκλωμα', 'ειχ', 'πλοκαμ', 'γειτονικ', 'βουλγαρ', 'γενν', 'γιν', 'μαιευτηρ', 'χωρ', 'μητερ', 'κρατ', 'λιγ', 'ημερ', 'νεογν', 'παρεδιδ', 'στ', 'αγοραστ', 'πληρων', 'αδρα.', 'εγκληματικ', 'οργανωσ', 'εκμεταλλευ', 'αναγκ', 'ατεκν', 'ζευγαρ', 'υιοθετ', 'παιδ', 'αυστηρ', 'προυποθεσ', 'εθ', 'νομ', 'διαδικασ', 'σημειων', 'παρεμβασ', 'εισαγγελι', 'πρωτοδικ', 'θεσσαλονικ', 'εγιν', 'δημοσιευμα', 'καταγγελι', 'συγγεν', 'θυμα', 'αλβαν', 'μεσ', 'ενημερωσ', 'συμφων', 'οποι', 'δραστ', 'συνεληφθ', 'κρατειτα', 'εξεδιδ', 'δυο', 'αδελφ', 'υποχρεων', 'τεκνοποι', 'συνεχει', 'πουλ', 'βρεφ', 'τ', 'χωρ', 'εγιν', 'γνωστ', 'προισταμεν', 'εισαγγελι', 'πρωτοδικ', 'θεσσαλονικ', 'παναγιωτ', 'παναγιωτοπουλ', 'παρηγγειλ', 'ερευν', 'ασφαλει', 'θεσσαλονικ', 'ωστ', 'διαλευκανθ', 'καταγγελι', 'περ', 'παρανομ', 'υιοθεσ', 'υπαρχ', 'εμπλοκ', 'οργανωμεν', 'κυκλωμα', 'ιδι', 'καταγγελι', 'παν', 'δεκ', 'παιδ', 'γενν', 'ελλην', 'μαιευτηρ', 'πωλ', 'εναντ', 'αμοιβ', 'βοηθει', 'δικηγορ', 'βρισκ', 'ζωη.τ', 'διπλ', 'φον', 'αποκαλυφθ', 'παραμον', 'πρωτοχρονι', 'τιραν', 'οπ', 'ατυχ', 'γυναικ', 'επεσ', 'νεκρ', 'πυρ', '59χρον', 'οποι', 'συνεληφθ', 'απολογουμεν', 'προανακριτ', 'ισχυριστ', 'κινητρ', 'αποτροπαι', 'πραξ', 'ητ', 'τυφλ', 'ζηλ']"
